pattern,metric,providers,providers_count,provider_balanced_baseline_mean,provider_balanced_pattern_mean,provider_balanced_delta_mean,provider_balanced_improvement_mean
conditional_delta,misinterpretation_rate,"anthropic,gemini,openai",3,0.12407407407407407,0.08055555555555555,-0.04351851851851851,0.04351851851851851
conditional_delta,rework_cost_tokens,"anthropic,gemini,openai",3,188.38888888888889,132.33333333333334,-56.055555555555564,56.055555555555564
conditional_delta,self_contradiction_rate,"anthropic,gemini,openai",3,0.0,0.0,0.0,0.0
conditional_delta,stability_variance,"anthropic,gemini,openai",3,0.020161350466112376,0.013481985386747296,-0.006679365079365081,0.006679365079365081
conditional_delta,trace_completeness,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
conditional_delta,update_consistency,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
conditional_hierarchical,internal_coherence_error_rate,"anthropic,gemini,openai",3,0.0,0.011111111111111112,0.011111111111111112,-0.011111111111111112
conditional_hierarchical,irp_monotonic_progress_rate,"anthropic,gemini,openai",3,0.15731922398589065,0.1474426807760141,-0.009876543209876545,-0.009876543209876545
conditional_hierarchical,irp_oscillation_rate,"anthropic,gemini,openai",3,0.18055555555555555,0.20833333333333334,0.02777777777777778,-0.02777777777777778
conditional_hierarchical,misinterpretation_rate,"anthropic,gemini,openai",3,0.15555555555555559,0.1851851851851852,0.029629629629629634,-0.029629629629629634
conditional_hierarchical,rework_cost_tokens,"anthropic,gemini,openai",3,225.33333333333334,401.22222222222223,175.8888888888889,-175.8888888888889
conditional_hierarchical,self_contradiction_rate,"anthropic,gemini,openai",3,0.018518518518518517,0.05555555555555555,0.03703703703703704,-0.03703703703703704
conditional_hierarchical,stability_variance,"anthropic,gemini,openai",3,0.029161350466112377,0.020445575431818824,-0.008715775034293554,0.008715775034293554
conditional_hierarchical,trace_completeness,"anthropic,gemini,openai",3,1.0,0.9955555555555556,-0.004444444444444448,-0.004444444444444448
conditional_hierarchical,update_consistency,"anthropic,gemini,openai",3,0.9814814814814815,0.9222222222222222,-0.05925925925925926,-0.05925925925925926
delta_conditional,internal_coherence_error_rate,"anthropic,gemini,openai",3,0.0,0.0,0.0,0.0
delta_conditional,irp_monotonic_progress_rate,"anthropic,gemini,openai",3,0.15731922398589065,0.11922398589065254,-0.03809523809523809,-0.03809523809523809
delta_conditional,irp_oscillation_rate,"anthropic,gemini,openai",3,0.18055555555555555,0.11574074074074074,-0.06481481481481481,0.06481481481481481
delta_conditional,misinterpretation_rate,"anthropic,gemini,openai",3,0.15555555555555559,0.10462962962962963,-0.05092592592592592,0.05092592592592592
delta_conditional,rework_cost_tokens,"anthropic,gemini,openai",3,226.66666666666666,157.44444444444446,-69.22222222222223,69.22222222222223
delta_conditional,self_contradiction_rate,"anthropic,gemini,openai",3,0.018518518518518517,0.0,-0.018518518518518517,0.018518518518518517
delta_conditional,stability_variance,"anthropic,gemini,openai",3,0.029161350466112377,0.016193096497858408,-0.01296825396825397,0.01296825396825397
delta_conditional,trace_completeness,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
delta_conditional,update_consistency,"anthropic,gemini,openai",3,0.9814814814814815,1.0,0.018518518518518514,0.018518518518518514
delta_hierarchical,internal_coherence_error_rate,"anthropic,gemini,openai",3,0.0,0.0,0.0,0.0
delta_hierarchical,irp_monotonic_progress_rate,"anthropic,gemini,openai",3,0.15731922398589065,0.11922398589065254,-0.03809523809523809,-0.03809523809523809
delta_hierarchical,irp_oscillation_rate,"anthropic,gemini,openai",3,0.18055555555555555,0.11574074074074074,-0.06481481481481481,0.06481481481481481
delta_hierarchical,misinterpretation_rate,"anthropic,gemini,openai",3,0.15555555555555559,0.10462962962962963,-0.05092592592592592,0.05092592592592592
delta_hierarchical,rework_cost_tokens,"anthropic,gemini,openai",3,223.2222222222222,158.88888888888889,-64.33333333333333,64.33333333333333
delta_hierarchical,self_contradiction_rate,"anthropic,gemini,openai",3,0.018518518518518517,0.0,-0.018518518518518517,0.018518518518518517
delta_hierarchical,stability_variance,"anthropic,gemini,openai",3,0.029161350466112377,0.016193096497858408,-0.01296825396825397,0.01296825396825397
delta_hierarchical,trace_completeness,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
delta_hierarchical,update_consistency,"anthropic,gemini,openai",3,0.9814814814814815,1.0,0.018518518518518514,0.018518518518518514
hierarchical_conditional,internal_coherence_error_rate,"anthropic,gemini,openai",3,0.0,0.0,0.0,0.0
hierarchical_conditional,irp_monotonic_progress_rate,"anthropic,gemini,openai",3,0.15731922398589065,0.11922398589065254,-0.03809523809523809,-0.03809523809523809
hierarchical_conditional,irp_oscillation_rate,"anthropic,gemini,openai",3,0.18055555555555555,0.11574074074074074,-0.06481481481481481,0.06481481481481481
hierarchical_conditional,misinterpretation_rate,"anthropic,gemini,openai",3,0.15555555555555559,0.10462962962962963,-0.05092592592592592,0.05092592592592592
hierarchical_conditional,rework_cost_tokens,"anthropic,gemini,openai",3,225.33333333333334,159.11111111111111,-66.22222222222223,66.22222222222223
hierarchical_conditional,self_contradiction_rate,"anthropic,gemini,openai",3,0.018518518518518517,0.0,-0.018518518518518517,0.018518518518518517
hierarchical_conditional,stability_variance,"anthropic,gemini,openai",3,0.029161350466112377,0.016193096497858408,-0.01296825396825397,0.01296825396825397
hierarchical_conditional,trace_completeness,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
hierarchical_conditional,update_consistency,"anthropic,gemini,openai",3,0.9814814814814815,1.0,0.018518518518518514,0.018518518518518514
hierarchical_delta,internal_coherence_error_rate,"anthropic,gemini,openai",3,0.0,0.0,0.0,0.0
hierarchical_delta,irp_monotonic_progress_rate,"anthropic,gemini,openai",3,0.15731922398589065,0.09453262786596119,-0.06278659611992944,-0.06278659611992944
hierarchical_delta,irp_oscillation_rate,"anthropic,gemini,openai",3,0.18055555555555555,0.08796296296296297,-0.0925925925925926,0.0925925925925926
hierarchical_delta,misinterpretation_rate,"anthropic,gemini,openai",3,0.15555555555555559,0.08240740740740742,-0.07314814814814814,0.07314814814814814
hierarchical_delta,rework_cost_tokens,"anthropic,gemini,openai",3,225.2222222222222,104.1111111111111,-121.1111111111111,121.1111111111111
hierarchical_delta,self_contradiction_rate,"anthropic,gemini,openai",3,0.018518518518518517,0.0,-0.018518518518518517,0.018518518518518517
hierarchical_delta,stability_variance,"anthropic,gemini,openai",3,0.029161350466112377,0.01174865205341396,-0.017412698412698418,0.017412698412698418
hierarchical_delta,trace_completeness,"anthropic,gemini,openai",3,1.0,1.0,0.0,0.0
hierarchical_delta,update_consistency,"anthropic,gemini,openai",3,0.9814814814814815,1.0,0.018518518518518514,0.018518518518518514
