provider,pattern,metric,n,baseline_mean,pattern_mean,delta_mean,improvement_mean,positive_count,negative_count,zero_count,non_effective_rate
anthropic,delta_hierarchical,irp_monotonic_progress_rate,3,0.037037037037037035,0.037037037037037035,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,irp_oscillation_rate,3,0.041666666666666664,0.041666666666666664,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,misinterpretation_rate,3,0.03333333333333333,0.03333333333333333,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,rework_cost_tokens,3,76.66666666666667,78.0,1.3333333333333333,-1.3333333333333333,0,1,2,0.6666666666666666
anthropic,delta_hierarchical,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,stability_variance,3,0.006666666666666669,0.006666666666666669,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
anthropic,delta_hierarchical,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,irp_monotonic_progress_rate,3,0.037037037037037035,0.037037037037037035,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,irp_oscillation_rate,3,0.041666666666666664,0.041666666666666664,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,misinterpretation_rate,3,0.03333333333333333,0.03333333333333333,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,rework_cost_tokens,3,77.0,79.33333333333333,2.3333333333333335,-2.3333333333333335,0,1,2,0.6666666666666666
anthropic,hierarchical_conditional,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,stability_variance,3,0.006666666666666669,0.006666666666666669,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_conditional,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_delta,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_delta,irp_monotonic_progress_rate,3,0.037037037037037035,0.0,-0.037037037037037035,-0.037037037037037035,0,1,2,0.6666666666666666
anthropic,hierarchical_delta,irp_oscillation_rate,3,0.041666666666666664,0.0,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
anthropic,hierarchical_delta,misinterpretation_rate,3,0.03333333333333333,0.0,-0.03333333333333333,0.03333333333333333,1,0,2,0.6666666666666666
anthropic,hierarchical_delta,rework_cost_tokens,3,77.0,0.0,-77.0,77.0,1,0,2,0.6666666666666666
anthropic,hierarchical_delta,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_delta,stability_variance,3,0.006666666666666669,0.0,-0.006666666666666669,0.006666666666666669,1,0,2,0.6666666666666666
anthropic,hierarchical_delta,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
anthropic,hierarchical_delta,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,branch_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,branch_conditional,irp_monotonic_progress_rate,3,0.1037037037037037,0.27619047619047615,0.17248677248677247,0.17248677248677247,2,1,0,0.0
gemini,branch_conditional,irp_oscillation_rate,3,0.125,0.4444444444444445,0.3194444444444445,-0.3194444444444445,1,2,0,0.0
gemini,branch_conditional,misinterpretation_rate,3,0.14444444444444446,0.47222222222222215,0.3277777777777778,-0.3277777777777778,1,2,0,0.0
gemini,branch_conditional,rework_cost_tokens,3,236.66666666666666,737.3333333333334,500.6666666666667,-500.6666666666667,1,2,0,0.0
gemini,branch_conditional,self_contradiction_rate,3,0.05555555555555555,0.18055555555555555,0.125,-0.125,0,1,2,0.6666666666666666
gemini,branch_conditional,stability_variance,3,0.037000000000000005,0.058704761904761905,0.021704761904761907,-0.021704761904761907,2,1,0,0.0
gemini,branch_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,branch_conditional,update_consistency,3,0.9444444444444445,0.8194444444444445,-0.125,-0.125,0,1,2,0.6666666666666666
gemini,conditional_branch,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,conditional_branch,irp_monotonic_progress_rate,3,0.1037037037037037,0.0,-0.1037037037037037,-0.1037037037037037,0,2,1,0.3333333333333333
gemini,conditional_branch,irp_oscillation_rate,3,0.125,0.0,-0.125,0.125,2,0,1,0.3333333333333333
gemini,conditional_branch,misinterpretation_rate,3,0.14444444444444446,0.0,-0.14444444444444446,0.14444444444444446,2,0,1,0.3333333333333333
gemini,conditional_branch,rework_cost_tokens,3,236.66666666666666,0.0,-236.66666666666666,236.66666666666666,2,0,1,0.3333333333333333
gemini,conditional_branch,self_contradiction_rate,3,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,1,0,2,0.6666666666666666
gemini,conditional_branch,stability_variance,3,0.037000000000000005,0.0,-0.037000000000000005,0.037000000000000005,2,0,1,0.3333333333333333
gemini,conditional_branch,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,conditional_branch,update_consistency,3,0.9444444444444445,1.0,0.055555555555555546,0.055555555555555546,1,0,2,0.6666666666666666
gemini,conditional_delta,internal_coherence_error_rate,3,0.0,0.05555555555555555,0.05555555555555555,-0.05555555555555555,0,1,2,0.6666666666666666
gemini,conditional_delta,irp_monotonic_progress_rate,3,0.1037037037037037,0.037037037037037035,-0.06666666666666667,-0.06666666666666667,0,1,2,0.6666666666666666
gemini,conditional_delta,irp_oscillation_rate,3,0.125,0.041666666666666664,-0.08333333333333333,0.08333333333333333,1,0,2,0.6666666666666666
gemini,conditional_delta,misinterpretation_rate,3,0.14444444444444446,0.3111111111111111,0.16666666666666666,-0.16666666666666666,0,1,2,0.6666666666666666
gemini,conditional_delta,rework_cost_tokens,3,234.66666666666666,610.3333333333334,375.6666666666667,-375.6666666666667,0,2,1,0.3333333333333333
gemini,conditional_delta,self_contradiction_rate,3,0.05555555555555555,0.2777777777777778,0.22222222222222224,-0.22222222222222224,0,1,2,0.6666666666666666
gemini,conditional_delta,stability_variance,3,0.037000000000000005,0.009248000000000001,-0.027752000000000002,0.027752000000000002,1,0,2,0.6666666666666666
gemini,conditional_delta,trace_completeness,3,1.0,0.9777777777777777,-0.022222222222222254,-0.022222222222222254,0,1,2,0.6666666666666666
gemini,conditional_delta,update_consistency,3,0.9444444444444445,0.7222222222222222,-0.22222222222222224,-0.22222222222222224,0,1,2,0.6666666666666666
gemini,conditional_hierarchical,internal_coherence_error_rate,3,0.0,0.03333333333333333,0.03333333333333333,-0.03333333333333333,0,1,2,0.6666666666666666
gemini,conditional_hierarchical,irp_monotonic_progress_rate,3,0.1037037037037037,0.1111111111111111,0.0074074074074074,0.0074074074074074,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,irp_oscillation_rate,3,0.125,0.25,0.125,-0.125,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,misinterpretation_rate,3,0.14444444444444446,0.26666666666666666,0.12222222222222225,-0.12222222222222225,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,rework_cost_tokens,3,236.66666666666666,844.0,607.3333333333334,-607.3333333333334,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,self_contradiction_rate,3,0.05555555555555555,0.16666666666666666,0.11111111111111112,-0.11111111111111112,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,stability_variance,3,0.037000000000000005,0.017519341563786008,-0.019480658436213997,0.019480658436213997,1,1,1,0.3333333333333333
gemini,conditional_hierarchical,trace_completeness,3,1.0,0.9866666666666667,-0.013333333333333345,-0.013333333333333345,0,1,2,0.6666666666666666
gemini,conditional_hierarchical,update_consistency,3,0.9444444444444445,0.7666666666666666,-0.17777777777777778,-0.17777777777777778,1,1,1,0.3333333333333333
gemini,delta_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,delta_conditional,irp_monotonic_progress_rate,3,0.1037037037037037,0.037037037037037035,-0.06666666666666667,-0.06666666666666667,0,1,2,0.6666666666666666
gemini,delta_conditional,irp_oscillation_rate,3,0.125,0.041666666666666664,-0.08333333333333333,0.08333333333333333,1,0,2,0.6666666666666666
gemini,delta_conditional,misinterpretation_rate,3,0.14444444444444446,0.03333333333333333,-0.1111111111111111,0.1111111111111111,1,0,2,0.6666666666666666
gemini,delta_conditional,rework_cost_tokens,3,236.66666666666666,85.33333333333333,-151.33333333333334,151.33333333333334,2,0,1,0.3333333333333333
gemini,delta_conditional,self_contradiction_rate,3,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,1,0,2,0.6666666666666666
gemini,delta_conditional,stability_variance,3,0.037000000000000005,0.006666666666666669,-0.030333333333333337,0.030333333333333337,1,0,2,0.6666666666666666
gemini,delta_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,delta_conditional,update_consistency,3,0.9444444444444445,1.0,0.055555555555555546,0.055555555555555546,1,0,2,0.6666666666666666
gemini,delta_hierarchical,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,delta_hierarchical,irp_monotonic_progress_rate,3,0.1037037037037037,0.037037037037037035,-0.06666666666666667,-0.06666666666666667,0,1,2,0.6666666666666666
gemini,delta_hierarchical,irp_oscillation_rate,3,0.125,0.041666666666666664,-0.08333333333333333,0.08333333333333333,1,0,2,0.6666666666666666
gemini,delta_hierarchical,misinterpretation_rate,3,0.14444444444444446,0.03333333333333333,-0.1111111111111111,0.1111111111111111,1,0,2,0.6666666666666666
gemini,delta_hierarchical,rework_cost_tokens,3,236.0,86.66666666666667,-149.33333333333334,149.33333333333334,1,1,1,0.3333333333333333
gemini,delta_hierarchical,self_contradiction_rate,3,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,1,0,2,0.6666666666666666
gemini,delta_hierarchical,stability_variance,3,0.037000000000000005,0.006666666666666669,-0.030333333333333337,0.030333333333333337,1,0,2,0.6666666666666666
gemini,delta_hierarchical,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,delta_hierarchical,update_consistency,3,0.9444444444444445,1.0,0.055555555555555546,0.055555555555555546,1,0,2,0.6666666666666666
gemini,hierarchical_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,hierarchical_conditional,irp_monotonic_progress_rate,3,0.1037037037037037,0.037037037037037035,-0.06666666666666667,-0.06666666666666667,0,1,2,0.6666666666666666
gemini,hierarchical_conditional,irp_oscillation_rate,3,0.125,0.041666666666666664,-0.08333333333333333,0.08333333333333333,1,0,2,0.6666666666666666
gemini,hierarchical_conditional,misinterpretation_rate,3,0.14444444444444446,0.03333333333333333,-0.1111111111111111,0.1111111111111111,1,0,2,0.6666666666666666
gemini,hierarchical_conditional,rework_cost_tokens,3,236.0,84.66666666666667,-151.33333333333334,151.33333333333334,2,0,1,0.3333333333333333
gemini,hierarchical_conditional,self_contradiction_rate,3,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,1,0,2,0.6666666666666666
gemini,hierarchical_conditional,stability_variance,3,0.037000000000000005,0.006666666666666669,-0.030333333333333337,0.030333333333333337,1,0,2,0.6666666666666666
gemini,hierarchical_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,hierarchical_conditional,update_consistency,3,0.9444444444444445,1.0,0.055555555555555546,0.055555555555555546,1,0,2,0.6666666666666666
gemini,hierarchical_delta,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
gemini,hierarchical_delta,irp_monotonic_progress_rate,3,0.1037037037037037,0.0,-0.1037037037037037,-0.1037037037037037,0,2,1,0.3333333333333333
gemini,hierarchical_delta,irp_oscillation_rate,3,0.125,0.0,-0.125,0.125,2,0,1,0.3333333333333333
gemini,hierarchical_delta,misinterpretation_rate,3,0.14444444444444446,0.0,-0.14444444444444446,0.14444444444444446,2,0,1,0.3333333333333333
gemini,hierarchical_delta,rework_cost_tokens,3,236.66666666666666,0.0,-236.66666666666666,236.66666666666666,2,0,1,0.3333333333333333
gemini,hierarchical_delta,self_contradiction_rate,3,0.05555555555555555,0.0,-0.05555555555555555,0.05555555555555555,1,0,2,0.6666666666666666
gemini,hierarchical_delta,stability_variance,3,0.037000000000000005,0.0,-0.037000000000000005,0.037000000000000005,2,0,1,0.3333333333333333
gemini,hierarchical_delta,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
gemini,hierarchical_delta,update_consistency,3,0.9444444444444445,1.0,0.055555555555555546,0.055555555555555546,1,0,2,0.6666666666666666
openai,branch_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,branch_conditional,irp_monotonic_progress_rate,3,0.33121693121693124,0.33121693121693124,0.0,0.0,0,0,3,1.0
openai,branch_conditional,irp_oscillation_rate,3,0.375,0.375,0.0,0.0,0,0,3,1.0
openai,branch_conditional,misinterpretation_rate,3,0.2888888888888889,0.2888888888888889,0.0,0.0,0,0,3,1.0
openai,branch_conditional,rework_cost_tokens,3,359.3333333333333,358.6666666666667,-0.6666666666666666,0.6666666666666666,2,1,0,0.0
openai,branch_conditional,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,branch_conditional,stability_variance,3,0.04381738473167046,0.04381738473167046,0.0,0.0,0,0,3,1.0
openai,branch_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,branch_conditional,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_branch,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_branch,irp_monotonic_progress_rate,3,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,1,2,0.6666666666666666
openai,conditional_branch,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,conditional_branch,misinterpretation_rate,3,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
openai,conditional_branch,rework_cost_tokens,3,360.0,313.0,-47.0,47.0,2,1,0,0.0
openai,conditional_branch,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_branch,stability_variance,3,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,1,0,2,0.6666666666666666
openai,conditional_branch,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_branch,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_delta,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_delta,irp_monotonic_progress_rate,3,0.33121693121693124,0.2169312169312169,-0.11428571428571428,-0.11428571428571428,0,2,1,0.3333333333333333
openai,conditional_delta,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,conditional_delta,misinterpretation_rate,3,0.2888888888888889,0.19166666666666665,-0.09722222222222221,0.09722222222222221,2,0,1,0.3333333333333333
openai,conditional_delta,rework_cost_tokens,3,361.0,269.0,-92.0,92.0,3,0,0,0.0
openai,conditional_delta,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_delta,stability_variance,3,0.04381738473167046,0.030445956160241885,-0.013371428571428576,0.013371428571428576,2,0,1,0.3333333333333333
openai,conditional_delta,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_delta,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,irp_monotonic_progress_rate,3,0.33121693121693124,0.33121693121693124,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,irp_oscillation_rate,3,0.375,0.375,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,misinterpretation_rate,3,0.2888888888888889,0.2888888888888889,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,rework_cost_tokens,3,362.6666666666667,359.6666666666667,-3.0,3.0,2,1,0,0.0
openai,conditional_hierarchical,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,stability_variance,3,0.04381738473167046,0.04381738473167046,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,conditional_hierarchical,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,delta_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,delta_conditional,irp_monotonic_progress_rate,3,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,1,2,0.6666666666666666
openai,delta_conditional,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,delta_conditional,misinterpretation_rate,3,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
openai,delta_conditional,rework_cost_tokens,3,366.3333333333333,309.6666666666667,-56.666666666666664,56.666666666666664,2,0,1,0.3333333333333333
openai,delta_conditional,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,delta_conditional,stability_variance,3,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,1,0,2,0.6666666666666666
openai,delta_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,delta_conditional,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,delta_hierarchical,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,delta_hierarchical,irp_monotonic_progress_rate,3,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,1,2,0.6666666666666666
openai,delta_hierarchical,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,delta_hierarchical,misinterpretation_rate,3,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
openai,delta_hierarchical,rework_cost_tokens,3,357.0,312.0,-45.0,45.0,2,1,0,0.0
openai,delta_hierarchical,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,delta_hierarchical,stability_variance,3,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,1,0,2,0.6666666666666666
openai,delta_hierarchical,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,delta_hierarchical,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_conditional,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_conditional,irp_monotonic_progress_rate,3,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,1,2,0.6666666666666666
openai,hierarchical_conditional,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,hierarchical_conditional,misinterpretation_rate,3,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
openai,hierarchical_conditional,rework_cost_tokens,3,363.0,313.3333333333333,-49.666666666666664,49.666666666666664,2,1,0,0.0
openai,hierarchical_conditional,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_conditional,stability_variance,3,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,1,0,2,0.6666666666666666
openai,hierarchical_conditional,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_conditional,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_delta,internal_coherence_error_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_delta,irp_monotonic_progress_rate,3,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,1,2,0.6666666666666666
openai,hierarchical_delta,irp_oscillation_rate,3,0.375,0.2638888888888889,-0.11111111111111112,0.11111111111111112,1,0,2,0.6666666666666666
openai,hierarchical_delta,misinterpretation_rate,3,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,1,0,2,0.6666666666666666
openai,hierarchical_delta,rework_cost_tokens,3,362.0,312.3333333333333,-49.666666666666664,49.666666666666664,2,1,0,0.0
openai,hierarchical_delta,self_contradiction_rate,3,0.0,0.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_delta,stability_variance,3,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,1,0,2,0.6666666666666666
openai,hierarchical_delta,trace_completeness,3,1.0,1.0,0.0,0.0,0,0,3,1.0
openai,hierarchical_delta,update_consistency,3,1.0,1.0,0.0,0.0,0,0,3,1.0
